paragraph_id,question_id,prediction
1361,6463,8.531378989573568e-05
1403,34696,0.5046716332435608
1435,13751,0.002647523768246174
341,38544,0.9998390674591064
1317,14589,0.23911495506763458
412,26912,0.010250967927277088
1282,18076,0.9986305236816406
689,19755,0.00017176239634864032
1455,36313,0.9589350819587708
432,12545,0.09976512938737869
509,537,0.06567395478487015
420,33542,0.0787057876586914
1055,35277,0.00014592726074624807
942,14974,0.0018607120728120208
78,39272,0.00012889178469777107
1260,35209,0.9997269511222839
615,4767,0.3677406311035156
1597,2581,0.001179855433292687
136,10227,0.00047334711416624486
1460,41217,0.014787637628614902
1097,21336,0.977176308631897
125,42701,0.008198115974664688
1227,19799,0.0312848761677742
661,6335,0.9519223570823669
985,39900,0.9708592295646667
1081,835,0.04690403491258621
195,26152,0.09457814693450928
1449,24396,0.9999517202377319
717,41848,0.19529493153095245
1023,15350,0.0202630702406168
792,23245,0.9782237410545349
594,18936,0.14541618525981903
1168,14974,0.00048658158630132675
190,6238,0.9943089485168457
1145,6887,0.0015960232121869922
940,7322,0.00038653681986033916
807,9173,0.8043853044509888
1106,4426,0.9995502829551697
425,11053,5.98786209593527e-05
945,9922,0.4501217305660248
561,33364,0.9895944595336914
594,2217,0.1121070459485054
828,18570,0.9991639852523804
420,20832,0.7772762179374695
162,26407,0.9985718727111816
177,42172,0.9969198703765869
1225,34376,0.0024011905770748854
1028,25737,0.5912476778030396
641,32197,0.0040263524278998375
1518,18478,1.3898167708248366e-05
1301,38838,0.03580855578184128
1553,29391,0.002365376567468047
1431,6069,0.012002860195934772
288,26682,0.5548384189605713
556,27297,0.2619574964046478
127,27543,0.9879080653190613
1044,21111,0.011250331066548824
1397,6617,6.912578828632832e-05
823,2312,0.00655972957611084
320,38070,0.35966062545776367
157,23343,0.005570059642195702
427,19658,0.0003944222116842866
925,19032,0.4027315378189087
1370,31428,0.43174004554748535
87,23879,0.01991152949631214
1538,37148,0.17106197774410248
1558,2668,0.9790943264961243
752,2518,0.0005563767626881599
432,6677,0.043148916214704514
1403,28809,0.00040844554314389825
1235,7778,6.0570826462935656e-05
997,26999,0.9028362035751343
1365,3116,0.9980857372283936
606,33513,0.0006419426063075662
1390,31715,0.9116863012313843
1531,13955,3.7906752368144225e-06
1237,2861,5.6409644457744434e-05
705,34215,0.9392750263214111
639,30032,0.2469540387392044
344,25818,0.007193829398602247
6,8419,0.0007259860867634416
1436,9410,0.9409031867980957
268,25286,0.03324317932128906
549,30239,0.3283420205116272
1497,33972,0.9522022008895874
48,27688,0.999510645866394
1219,40033,0.2570517063140869
60,25596,0.9781137704849243
1212,13429,0.00410201121121645
867,26412,0.3084658682346344
387,34796,0.9946139454841614
1070,28664,0.03821446746587753
203,40296,0.0009231902658939362
313,30172,0.9891495108604431
1498,10071,0.0004227159370202571
267,12209,0.009935030713677406
39,28211,0.9082538485527039
369,29612,0.05850204825401306
87,8781,0.988751232624054
45,32140,0.002919320482760668
837,33197,0.9784165620803833
1391,21920,0.0008042403496801853
146,12159,0.7842889428138733
14,6081,0.010624846443533897
1070,31507,0.0013305188622325659
254,28809,0.0010951557196676731
1431,36752,0.00014341622591018677
516,24134,0.9883008003234863
1469,29286,0.9995715022087097
1102,31758,0.02510114014148712
355,2511,8.861147944116965e-05
326,31333,0.9838446974754333
366,34424,0.10756823420524597
709,31688,0.9987354874610901
386,1104,0.08009287714958191
334,7665,0.087253138422966
1488,40250,0.011119390837848186
386,28262,9.841694554779679e-05
591,28739,0.022894665598869324
1179,1,0.9994938373565674
1148,16124,0.9816486835479736
639,36076,0.145083487033844
1149,18878,0.2125878930091858
1414,43340,0.8876500129699707
1466,36528,0.9835978150367737
1071,10505,0.03413211181759834
563,19954,0.9831666350364685
45,39381,0.00028869122616015375
182,28455,0.008685033768415451
606,24266,0.00131028494797647
1106,16118,0.02894853800535202
1607,25528,0.9959178566932678
1099,22961,0.23610477149486542
407,7112,0.9649524092674255
1125,4183,4.161279775871662e-06
501,14435,0.20293046534061432
