paragraph_id,question_id,prediction
1361,6463,0.0038365579675883055
1403,34696,0.3695601224899292
1435,13751,0.0013626088621094823
341,38544,0.9998250603675842
1317,14589,0.34403499960899353
412,26912,0.03905656933784485
1282,18076,0.9951205849647522
689,19755,0.00043059609015472233
1455,36313,0.9698734283447266
432,12545,0.00784370768815279
509,537,0.0007764065521769226
420,33542,0.0003688884316943586
1055,35277,0.0028211192693561316
942,14974,0.0001889779232442379
78,39272,0.01328422874212265
1260,35209,0.998798131942749
615,4767,0.12846921384334564
1597,2581,0.0001640687114559114
136,10227,0.00017331543494947255
1460,41217,0.31271684169769287
1097,21336,0.9785236120223999
125,42701,0.23158113658428192
1227,19799,0.014866812154650688
661,6335,0.9953378438949585
985,39900,0.9981744289398193
1081,835,0.632026731967926
195,26152,0.2437899112701416
1449,24396,0.9976605176925659
717,41848,0.0012118228478357196
1023,15350,0.00026476618950255215
792,23245,0.998489499092102
594,18936,0.11204516142606735
1168,14974,0.00040603047818876803
190,6238,0.9965680837631226
1145,6887,0.0004330052761361003
940,7322,0.0002735299349296838
807,9173,0.9785722494125366
1106,4426,0.9988387227058411
425,11053,0.013994050212204456
945,9922,0.13670702278614044
561,33364,0.8698373436927795
594,2217,0.010109308175742626
828,18570,0.9997466206550598
420,20832,0.04578404128551483
162,26407,0.9863260984420776
177,42172,0.9996604919433594
1225,34376,0.20995239913463593
1028,25737,0.8742914795875549
641,32197,0.004415643867105246
1518,18478,9.08781003090553e-05
1301,38838,0.009579773060977459
1553,29391,0.001830507186241448
1431,6069,0.0037374189123511314
288,26682,0.985544741153717
556,27297,0.38424426317214966
127,27543,0.9959724545478821
1044,21111,0.0009577405289746821
1397,6617,0.0001749897637637332
823,2312,0.030126122757792473
320,38070,0.9737328290939331
157,23343,0.4107612073421478
427,19658,0.04033524915575981
925,19032,0.20262467861175537
1370,31428,0.0846504420042038
87,23879,0.0002718024770729244
1538,37148,0.015113933011889458
1558,2668,0.993730902671814
752,2518,0.1291893869638443
432,6677,0.8764562010765076
1403,28809,9.574358409736305e-05
1235,7778,0.0002606708731036633
997,26999,0.9932999610900879
1365,3116,0.9401589035987854
606,33513,0.0004127318097744137
1390,31715,0.996218740940094
1531,13955,0.0003953714040108025
1237,2861,0.020776527002453804
705,34215,0.644205629825592
639,30032,0.2289152890443802
344,25818,0.000570414646063
6,8419,0.8356384038925171
1436,9410,0.9823232293128967
268,25286,0.004470190033316612
549,30239,0.01113762054592371
1497,33972,0.9719706177711487
48,27688,0.9989835619926453
1219,40033,0.7286796569824219
60,25596,0.9981740713119507
1212,13429,0.000598692218773067
867,26412,0.02967323362827301
387,34796,0.7993664741516113
1070,28664,0.048934318125247955
203,40296,0.5815123915672302
313,30172,0.9971445202827454
1498,10071,0.0013381897006183863
267,12209,0.006801311857998371
39,28211,0.05990325286984444
369,29612,0.366542786359787
87,8781,0.9904688000679016
45,32140,0.0707540512084961
837,33197,0.9957917928695679
1391,21920,0.009071482345461845
146,12159,0.8448065519332886
14,6081,0.005201658699661493
1070,31507,0.017272384837269783
254,28809,0.00012015858374070376
1431,36752,0.0003999923064839095
516,24134,0.9949690699577332
1469,29286,0.8998575806617737
1102,31758,0.16394448280334473
355,2511,0.003784100292250514
326,31333,0.9993823766708374
366,34424,0.8073861598968506
709,31688,0.9996217489242554
386,1104,0.01505141332745552
334,7665,0.21591591835021973
1488,40250,0.00021670680143870413
386,28262,0.00023379496997222304
591,28739,0.34876322746276855
1179,1,0.9996265172958374
1148,16124,0.9471509456634521
639,36076,0.0037479675374925137
1149,18878,0.20208686590194702
1414,43340,0.9621374607086182
1466,36528,0.991763710975647
1071,10505,0.6555278897285461
563,19954,0.9994385838508606
45,39381,0.02877761609852314
182,28455,0.8009577393531799
606,24266,0.0003342454438097775
1106,16118,0.06163732334971428
1607,25528,0.9992367029190063
1099,22961,0.6975435018539429
407,7112,0.8892346024513245
1125,4183,0.00012034332030452788
501,14435,0.4694320559501648
1585,3121,0.39979639649391174
311,28158,0.9997379183769226
1584,41260,0.25060245394706726
471,23016,0.00019980513025075197
47,12993,0.969228208065033
1494,23412,0.9740614891052246
1061,23273,0.5344904065132141
1125,12655,0.0024735277984291315
643,32126,0.0011360839707776904
582,9802,0.022042838856577873
1219,23445,0.031426046043634415
357,22290,0.9783458113670349
441,39239,0.9914528131484985
317,13457,0.11445554345846176
427,6684,0.0013524211244657636
195,16118,0.0018705951515585184
1535,35616,0.12395089864730835
281,9910,0.9936337471008301
1454,796,0.9987397789955139
1039,28124,0.002724087331444025
1622,43170,0.8919283747673035
254,2941,0.9977667331695557
691,40084,0.07820799201726913
663,19049,0.9291068911552429
1200,25720,0.2080887407064438
839,23165,0.00028153034509159625
374,26148,0.9998127818107605
563,7915,0.9997040629386902
211,778,0.9738231301307678
1032,16364,0.8431734442710876
283,25046,0.9376013875007629
678,38510,0.997453510761261
446,17035,0.0031808821950107813
345,6026,0.009825192391872406
292,17126,0.0001596795627847314
1315,42101,0.2608197331428528
1279,2988,0.9819372296333313
1200,12192,0.9342000484466553
1346,27726,0.9993977546691895
420,4536,0.011698279529809952
995,28347,0.749844491481781
1123,13053,0.9929710030555725
258,30076,0.5723694562911987
185,14567,0.9997612833976746
1227,34090,0.00013887349632568657
1501,19061,9.129250247497112e-05
248,13390,0.5532723665237427
1249,12592,0.7894866466522217
1572,28102,0.995711088180542
1006,9510,0.999421238899231
635,23963,0.025072898715734482
224,2667,0.0056145708076655865
596,3840,0.27979207038879395
55,26035,0.9995836615562439
165,1845,0.8847318291664124
219,6956,0.982003390789032
31,39016,0.0015393126523122191
285,3306,0.14348414540290833
830,27068,0.76735520362854
1451,36649,0.9667214155197144
279,2212,0.9994165897369385
272,30891,0.0015782620757818222
1230,37777,0.9755290150642395
1370,39184,0.7531794309616089
1144,40819,0.9890463948249817
723,14154,0.0015168316895142198
165,19592,0.00011755982268368825
1100,3280,0.7284364104270935
1531,7483,0.0014372844016179442
26,31752,0.10085989534854889
906,32483,0.4516085088253021
438,10227,6.638847116846591e-05
1243,25633,0.0012652544537559152
91,42109,0.9976534247398376
955,12599,0.997515082359314
1363,39087,0.0032207677140831947
223,16467,0.042204245924949646
1052,343,0.0007596086943522096
507,8229,0.01743769645690918
1587,38171,0.9989780187606812
671,7437,0.9999375343322754
1438,29518,0.998571515083313
523,15680,0.00012462590530049056
1545,38845,0.9969325065612793
55,28961,0.6037648916244507
266,4012,0.9995796084403992
341,11454,0.9222279787063599
1127,30803,0.00021586172806564718
1114,8923,0.998577356338501
618,16739,0.1770312786102295
1148,2177,0.9785107374191284
