paragraph_id,question_id,prediction
1361,6463,0.30679845809936523
1403,34696,0.4927736520767212
1435,13751,0.3053112328052521
341,38544,0.9998024106025696
1317,14589,0.09205413609743118
412,26912,0.3461214601993561
1282,18076,0.5299276113510132
689,19755,0.3036458194255829
1455,36313,0.9888954162597656
432,12545,0.3231236934661865
509,537,0.34297674894332886
420,33542,0.3185788691043854
1055,35277,0.3100019693374634
942,14974,0.3034813106060028
78,39272,0.004288244526833296
1260,35209,0.9901284575462341
615,4767,0.7300918698310852
1597,2581,0.30604296922683716
136,10227,0.3052477538585663
1460,41217,0.17035719752311707
1097,21336,0.9981354475021362
125,42701,0.1185290515422821
1227,19799,0.3330621123313904
661,6335,0.9997273087501526
985,39900,0.9984058737754822
1081,835,0.38307541608810425
195,26152,0.28959405422210693
1449,24396,0.9993836879730225
717,41848,0.3441110849380493
1023,15350,0.30430564284324646
792,23245,0.9989091157913208
594,18936,0.37785524129867554
1168,14974,0.30426862835884094
190,6238,0.9998773336410522
1145,6887,0.30406177043914795
940,7322,0.3062223196029663
807,9173,0.9812909364700317
1106,4426,0.6777921319007874
425,11053,0.3120599687099457
945,9922,0.6510915756225586
561,33364,0.5679865479469299
594,2217,0.3340071141719818
828,18570,0.9983211159706116
420,20832,0.37227359414100647
162,26407,0.9960957169532776
177,42172,0.9996458292007446
1225,34376,0.024604536592960358
1028,25737,0.8687837719917297
641,32197,0.30509302020072937
1518,18478,0.303669810295105
1301,38838,0.3165559470653534
1553,29391,0.30749449133872986
1431,6069,0.30611681938171387
288,26682,0.416703999042511
556,27297,0.4770503640174866
127,27543,0.9968254566192627
1044,21111,0.3132665157318115
1397,6617,0.3047545850276947
823,2312,0.32008764147758484
320,38070,0.9688166975975037
157,23343,0.9310001134872437
427,19658,0.31407472491264343
925,19032,0.8166549801826477
1370,31428,0.35975953936576843
87,23879,0.30654025077819824
1538,37148,0.3813478350639343
1558,2668,0.6858944296836853
752,2518,0.06142468377947807
432,6677,0.9951038360595703
1403,28809,0.3042025864124298
1235,7778,0.3038742244243622
997,26999,0.6085805892944336
1365,3116,0.9916236996650696
606,33513,0.3036157488822937
1390,31715,0.9945418238639832
1531,13955,0.3036510944366455
1237,2861,0.0011789280688390136
705,34215,0.6637542247772217
639,30032,0.40067851543426514
344,25818,0.3148265779018402
6,8419,0.2546286880970001
1436,9410,0.8552039861679077
268,25286,0.33459731936454773
549,30239,0.3321675956249237
1497,33972,0.9964471459388733
48,27688,0.9995129108428955
1219,40033,0.97434401512146
60,25596,0.9951481223106384
1212,13429,0.30521586537361145
867,26412,0.3270753026008606
387,34796,0.980177640914917
1070,28664,0.33169025182724
203,40296,0.785133957862854
313,30172,0.9995569586753845
1498,10071,0.3053146302700043
267,12209,0.33146050572395325
39,28211,0.21502529084682465
369,29612,0.45123350620269775
87,8781,0.9996920824050903
45,32140,0.3277672827243805
837,33197,0.9985938668251038
1391,21920,0.31380903720855713
146,12159,0.9795102477073669
14,6081,0.33832815289497375
1070,31507,0.3506351411342621
254,28809,0.3045560419559479
