paragraph_id,question_id,prediction
1361,6463,1.6324656826327555e-05
1403,34696,0.2153700888156891
1435,13751,0.00017023317923303694
341,38544,0.9996719360351562
1317,14589,0.02445974573493004
412,26912,0.08253003656864166
1282,18076,0.9960289001464844
689,19755,0.0004489532147999853
1455,36313,0.7323663830757141
432,12545,0.026064783334732056
509,537,0.01361839473247528
420,33542,0.0035427140537649393
1055,35277,0.0004557318752631545
942,14974,0.00013420933100860566
78,39272,0.00100236339494586
1260,35209,0.9996427297592163
615,4767,0.014632366597652435
1597,2581,0.00015018670819699764
136,10227,0.00044062157394364476
1460,41217,0.3549419939517975
1097,21336,0.9958884119987488
125,42701,0.004108348861336708
1227,19799,0.09372888505458832
661,6335,0.9871683120727539
985,39900,0.998571515083313
1081,835,0.5036067366600037
195,26152,0.0398416668176651
1449,24396,0.9995809197425842
717,41848,0.13417521119117737
1023,15350,0.000670580833684653
792,23245,0.9970359802246094
594,18936,0.23970448970794678
1168,14974,0.0003321140829939395
190,6238,0.9972246885299683
1145,6887,0.001915823551826179
940,7322,0.0007655286462977529
807,9173,0.8694489598274231
1106,4426,0.9995599389076233
425,11053,0.0003015909460373223
945,9922,0.13774028420448303
561,33364,0.970304012298584
594,2217,0.055137623101472855
828,18570,0.9997062087059021
420,20832,0.16393816471099854
162,26407,0.9979667663574219
177,42172,0.9987776875495911
1225,34376,0.000978719675913453
1028,25737,0.6907171607017517
641,32197,0.006002272479236126
1518,18478,7.421956252073869e-05
1301,38838,0.0064600794576108456
1553,29391,0.00632827403023839
1431,6069,0.012201832607388496
288,26682,0.960568904876709
556,27297,0.044493503868579865
127,27543,0.9818176627159119
1044,21111,0.03868340700864792
1397,6617,0.0007164750131778419
823,2312,0.0052155666053295135
320,38070,0.667425811290741
157,23343,0.5088309049606323
427,19658,0.0007270173518918455
925,19032,0.4460742473602295
1370,31428,0.6064558625221252
87,23879,0.002246774733066559
1538,37148,0.31679385900497437
1558,2668,0.9988000392913818
752,2518,0.001633196254260838
432,6677,0.17306065559387207
1403,28809,7.310912769753486e-05
1235,7778,3.607794860727154e-05
997,26999,0.9779744148254395
1365,3116,0.9566882252693176
606,33513,0.00034475146094337106
1390,31715,0.9956743121147156
1531,13955,0.00014954422658775002
1237,2861,0.0003729392192326486
705,34215,0.6762844920158386
639,30032,0.15336649119853973
344,25818,0.0015009556664153934
6,8419,0.025315098464488983
1436,9410,0.9374809861183167
268,25286,0.01690690591931343
549,30239,0.5106823444366455
1497,33972,0.8665122389793396
48,27688,0.9994698166847229
1219,40033,0.7524455189704895
60,25596,0.9814221858978271
1212,13429,0.0003516794240567833
867,26412,0.042438916862010956
387,34796,0.6108022332191467
1070,28664,0.00943006481975317
203,40296,0.0602182038128376
313,30172,0.992233395576477
1498,10071,0.004074634052813053
267,12209,0.015505394898355007
39,28211,0.014538947492837906
369,29612,0.04915246739983559
87,8781,0.995342493057251
45,32140,0.01086734514683485
837,33197,0.9949566721916199
1391,21920,0.0003643155796453357
146,12159,0.9520859122276306
14,6081,0.003844356629997492
1070,31507,0.00017423172539565712
254,28809,0.00018199677288066596
1431,36752,8.788138802628964e-05
516,24134,0.968404233455658
1469,29286,0.991375744342804
1102,31758,0.0028614699840545654
355,2511,7.846729567972943e-05
326,31333,0.9977827668190002
366,34424,0.3251868188381195
709,31688,0.9997320771217346
386,1104,0.45978692173957825
334,7665,0.011352495290338993
1488,40250,0.0002942883293144405
386,28262,0.0009576008887961507
591,28739,0.13459792733192444
1179,1,0.9999150037765503
1148,16124,0.26720914244651794
639,36076,0.027358287945389748
1149,18878,0.008723012171685696
1414,43340,0.9484239816665649
1466,36528,0.9746613502502441
1071,10505,0.026093758642673492
563,19954,0.9980207681655884
45,39381,0.0021364539861679077
182,28455,0.01916547678411007
606,24266,0.0009073313558474183
1106,16118,0.5691105127334595
1607,25528,0.9890029430389404
1099,22961,0.11905054748058319
407,7112,0.39049988985061646
1125,4183,1.1516332961036824e-05
501,14435,0.4116722643375397
1585,3121,0.01412661001086235
311,28158,0.9957767128944397
1584,41260,0.046703118830919266
471,23016,0.002572789555415511
47,12993,0.9986514449119568
1494,23412,0.6182317137718201
1061,23273,0.4901871979236603
1125,12655,0.0009633334702812135
643,32126,4.068328416906297e-05
582,9802,0.0019585785921663046
1219,23445,0.5658428072929382
357,22290,0.9526942372322083
441,39239,0.9680032730102539
317,13457,0.7379963397979736
427,6684,8.993025403469801e-05
195,16118,0.019877314567565918
1535,35616,0.18943941593170166
281,9910,0.9402191638946533
1454,796,0.9993934631347656
1039,28124,0.0499594546854496
1622,43170,0.7595545053482056
254,2941,0.9994964599609375
691,40084,0.047470226883888245
663,19049,0.9672694802284241
1200,25720,0.007622840814292431
839,23165,0.002008854178711772
374,26148,0.9999228715896606
563,7915,0.9998420476913452
211,778,0.9952789545059204
1032,16364,0.9786604046821594
283,25046,0.905026376247406
678,38510,0.9890323281288147
446,17035,0.0035082963295280933
345,6026,0.06412039697170258
292,17126,1.5201896530925296e-05
1315,42101,0.0035633468069136143
1279,2988,0.39368128776550293
1200,12192,0.4425753653049469
1346,27726,0.9997537732124329
420,4536,0.009582356549799442
995,28347,0.10997803509235382
1123,13053,0.9838622212409973
258,30076,0.9968999624252319
185,14567,0.9998651742935181
1227,34090,0.00016321410657837987
1501,19061,0.00011789783457061276
248,13390,0.30145129561424255
1249,12592,0.48354843258857727
1572,28102,0.9706156849861145
1006,9510,0.997869610786438
635,23963,0.00011897285730810836
224,2667,0.018718574196100235
596,3840,0.020857609808444977
55,26035,0.996126115322113
165,1845,0.3101043403148651
219,6956,0.9755846858024597
31,39016,0.0002101570280501619
285,3306,0.0035020054783672094
830,27068,0.01786801591515541
1451,36649,0.9449513554573059
279,2212,0.9989456534385681
272,30891,0.0010680874111130834
1230,37777,0.9484045505523682
1370,39184,0.99824059009552
1144,40819,0.8030282855033875
723,14154,0.04853498563170433
165,19592,0.0007857453310862184
1100,3280,0.27792564034461975
1531,7483,0.0007760445005260408
26,31752,0.0016447531525045633
906,32483,0.0354919359087944
438,10227,2.853458863683045e-05
1243,25633,0.0013259104453027248
91,42109,0.9964990615844727
955,12599,0.9776433110237122
1363,39087,0.0010165282292291522
223,16467,0.06303190439939499
1052,343,0.00325222872197628
507,8229,0.015366229228675365
1587,38171,0.9977827668190002
671,7437,0.9999501705169678
1438,29518,0.9984194040298462
523,15680,0.000180361486854963
1545,38845,0.9415757060050964
55,28961,0.4801805913448334
266,4012,0.9998206496238708
341,11454,0.7346122860908508
1127,30803,1.3423891687125433e-05
1114,8923,0.999413013458252
618,16739,0.005835256073623896
1148,2177,0.9371462464332581
114,34461,0.9894899725914001
1371,13725,7.17301809345372e-05
124,5310,0.8787641525268555
1038,9685,0.5161979794502258
155,23732,0.9999639987945557
1417,6563,0.4178389310836792
1616,35360,0.9998334646224976
940,38100,0.000403489830205217
389,27699,0.9955365657806396
1405,30382,0.998455286026001
1245,33852,0.05062045156955719
1047,33433,0.9989281296730042
1408,42912,0.9977091550827026
1379,20224,0.8329758048057556
611,3644,0.9782042503356934
1029,9036,0.005364181473851204
282,20418,0.0002780450158752501
1196,5904,0.11325366050004959
1424,4184,0.009633178822696209
1150,22808,0.5870435237884521
830,37033,0.012687490321695805
1253,38690,0.0002586795890238136
337,64,0.0007441494963131845
455,1587,0.9773803353309631
217,19645,0.24994482100009918
139,30517,0.9981127977371216
979,4351,0.0031865492928773165
419,39485,0.0005984140443615615
1304,33136,0.002156914910301566
462,3094,7.771265518385917e-05
904,8235,0.2577379047870636
557,3654,0.999334990978241
19,4162,0.14742283523082733
657,4408,1.3456115084409248e-05
382,14495,0.9747397303581238
197,34732,7.450050907209516e-05
1259,7385,0.08096668869256973
300,30222,0.7070366144180298
1341,19713,0.0064501590095460415
206,25407,0.0002709375403355807
1104,20100,0.024146463721990585
1410,19309,0.00024798125377856195
1256,16649,0.6315847635269165
268,16122,0.0411376878619194
180,32702,0.9937934875488281
344,32630,0.06331236660480499
1431,37442,0.00803194846957922
1052,4674,0.0012462574522942305
632,2466,0.02845006063580513
828,13089,0.877483069896698
18,32140,0.0009573778952471912
1250,19486,0.015658840537071228
882,30844,0.07233453541994095
1185,22958,0.001643941504880786
1425,31250,0.06435594707727432
1458,33066,0.992123544216156
549,8628,0.00026925650308839977
1212,4536,0.001183891436085105
1129,19625,0.00013590136950369924
1228,4566,0.9954146146774292
936,41552,0.00018594576977193356
1323,2312,0.3541136682033539
1119,20210,0.7951818704605103
893,17247,0.003980700392276049
1233,9447,0.0022886372171342373
668,20418,0.0002541828143876046
387,35281,0.7573379278182983
1371,10878,0.0006454664980992675
1592,31976,0.005382739473134279
1185,23943,0.001155381789430976
