paragraph_id,question_id,prediction
1361,6463,0.00015734907356090844
1403,34696,0.8973398804664612
1435,13751,0.0007285685278475285
341,38544,0.9997358918190002
1317,14589,0.1806665062904358
412,26912,0.006293709389865398
1282,18076,0.9998557567596436
689,19755,0.00016133997996803373
1455,36313,0.9875651001930237
432,12545,0.092499278485775
509,537,0.13789211213588715
420,33542,0.08312302827835083
1055,35277,6.723167462041602e-05
942,14974,0.002235721331089735
78,39272,0.00023026969574857503
1260,35209,0.9994544386863708
615,4767,0.5334711074829102
1597,2581,0.0006860243156552315
136,10227,0.0007658700924366713
1460,41217,0.10636243969202042
1097,21336,0.9880850911140442
125,42701,0.00307058566249907
1227,19799,0.05567586049437523
661,6335,0.9108356833457947
985,39900,0.9351472854614258
1081,835,0.03662887588143349
195,26152,0.13453298807144165
1449,24396,0.9999490976333618
717,41848,0.27253925800323486
1023,15350,0.019697828218340874
792,23245,0.9941419959068298
594,18936,0.16361093521118164
1168,14974,0.0004651868948712945
190,6238,0.9927350282669067
1145,6887,0.0028662860859185457
940,7322,0.001966817770153284
807,9173,0.7680792212486267
1106,4426,0.997772753238678
425,11053,6.214868335518986e-05
945,9922,0.25852516293525696
561,33364,0.9921389222145081
594,2217,0.027912843972444534
828,18570,0.999600350856781
420,20832,0.7698977589607239
162,26407,0.9998749494552612
177,42172,0.9979935884475708
1225,34376,0.0012522389879450202
1028,25737,0.6849834322929382
641,32197,0.0011519606923684478
1518,18478,2.053410753433127e-05
1301,38838,0.04328847676515579
1553,29391,0.0038789105601608753
1431,6069,0.006438016891479492
288,26682,0.8782172203063965
556,27297,0.4229499399662018
127,27543,0.9950388073921204
1044,21111,0.006621283479034901
1397,6617,0.0002267510863021016
823,2312,0.010957525111734867
320,38070,0.1551157385110855
157,23343,0.0031186961568892
427,19658,0.00036039913538843393
925,19032,0.17294326424598694
1370,31428,0.43598365783691406
87,23879,0.03580066189169884
1538,37148,0.1261535882949829
1558,2668,0.9888027310371399
752,2518,0.0016023291973397136
432,6677,0.09462734311819077
1403,28809,0.00021999049931764603
1235,7778,3.18863385473378e-05
997,26999,0.9049189686775208
1365,3116,0.9997938275337219
606,33513,0.0009297117940150201
1390,31715,0.9293875098228455
1531,13955,2.30382338486379e-05
1237,2861,3.691833990160376e-05
705,34215,0.9568383097648621
639,30032,0.5083571672439575
344,25818,0.009058833122253418
6,8419,0.0006115472060628235
1436,9410,0.9562726020812988
268,25286,0.09208755940198898
549,30239,0.28886446356773376
1497,33972,0.9704552888870239
48,27688,0.9993146657943726
1219,40033,0.23106174170970917
60,25596,0.9937887787818909
1212,13429,0.002235117368400097
867,26412,0.24410085380077362
387,34796,0.9992765784263611
1070,28664,0.020376190543174744
203,40296,0.003778449259698391
313,30172,0.9884655475616455
1498,10071,0.0011544483713805676
267,12209,0.027492495253682137
39,28211,0.44662532210350037
369,29612,0.03463299199938774
87,8781,0.9936416745185852
45,32140,0.0014788721455261111
837,33197,0.9884108304977417
1391,21920,0.0007416786975227296
146,12159,0.5184056758880615
14,6081,0.036930859088897705
1070,31507,0.002371403155848384
254,28809,0.0011788893025368452
1431,36752,8.349133713636547e-05
516,24134,0.9688558578491211
1469,29286,0.9997292160987854
1102,31758,0.015638142824172974
355,2511,0.00017739667964633554
326,31333,0.9848581552505493
366,34424,0.08549784868955612
709,31688,0.9982144832611084
386,1104,0.09983751177787781
334,7665,0.1607660949230194
1488,40250,0.006269641220569611
386,28262,0.0002308291441295296
591,28739,0.01825341023504734
1179,1,0.9974789023399353
1148,16124,0.9247545003890991
639,36076,0.10700790584087372
1149,18878,0.20672665536403656
1414,43340,0.8383340835571289
1466,36528,0.9747942090034485
1071,10505,0.10488073527812958
563,19954,0.9877505898475647
45,39381,0.00017176584515254945
182,28455,0.06830014288425446
606,24266,0.0027407438028603792
1106,16118,0.03373396396636963
1607,25528,0.9981337189674377
1099,22961,0.4121363162994385
407,7112,0.9615792632102966
1125,4183,2.2712492864229716e-06
501,14435,0.6373006701469421
1585,3121,0.05663556978106499
311,28158,0.9501202702522278
1584,41260,0.003942595329135656
471,23016,0.012191766873002052
47,12993,0.9891549944877625
1494,23412,0.9874247908592224
1061,23273,0.939978837966919
1125,12655,0.0015729968436062336
643,32126,0.00015778341912664473
582,9802,0.01114793960005045
1219,23445,0.39641183614730835
357,22290,0.8409342765808105
441,39239,0.9886445999145508
317,13457,0.9932416677474976
427,6684,5.295465234667063e-05
195,16118,0.0021526445634663105
1535,35616,0.3999769687652588
281,9910,0.9828909039497375
1454,796,0.9996815919876099
1039,28124,0.11787206679582596
1622,43170,0.9617620706558228
254,2941,0.9999277591705322
691,40084,0.7547925114631653
663,19049,0.9550002813339233
1200,25720,0.007091991137713194
839,23165,0.011078103445470333
374,26148,0.9999228715896606
563,7915,0.9999736547470093
211,778,0.9996850490570068
1032,16364,0.855043351650238
283,25046,0.9168810248374939
678,38510,0.997516393661499
446,17035,0.037179119884967804
345,6026,0.22060677409172058
292,17126,0.00010392326657893136
1315,42101,0.014685869216918945
1279,2988,0.3847425878047943
1200,12192,0.9944462776184082
1346,27726,0.9994609951972961
420,4536,0.02171477861702442
995,28347,0.3310145139694214
1123,13053,0.9998642206192017
258,30076,0.9978011250495911
185,14567,0.9999785423278809
1227,34090,5.742629582528025e-05
1501,19061,0.00014933518832549453
248,13390,0.998611569404602
1249,12592,0.007438100408762693
1572,28102,0.8844322562217712
1006,9510,0.9984405636787415
635,23963,4.9644560931483284e-05
224,2667,0.17377153038978577
596,3840,0.7654951214790344
55,26035,0.9756306409835815
165,1845,0.5314620137214661
219,6956,0.7728988528251648
31,39016,0.0002933605283033103
285,3306,0.002116546267643571
830,27068,0.055757440626621246
1451,36649,0.05140569806098938
279,2212,0.9966754913330078
272,30891,0.0006836186512373388
1230,37777,0.9791519045829773
1370,39184,0.9920703768730164
1144,40819,0.9155555963516235
723,14154,0.04231245443224907
165,19592,0.0034086506348103285
1100,3280,0.9505664110183716
1531,7483,0.0001564563426654786
26,31752,0.001647456781938672
906,32483,0.04946964606642723
438,10227,6.287527412496274e-06
1243,25633,0.017099633812904358
91,42109,0.9992815852165222
955,12599,0.913355827331543
1363,39087,0.0015379303367808461
223,16467,0.009770330972969532
1052,343,0.015719886869192123
507,8229,0.12048257887363434
1587,38171,0.9988827109336853
671,7437,0.9999454021453857
1438,29518,0.9920276999473572
523,15680,6.532052793772891e-05
1545,38845,0.6258227229118347
55,28961,0.2391066700220108
266,4012,0.9999467134475708
341,11454,0.999776303768158
1127,30803,1.8567305232863873e-05
1114,8923,0.9961524605751038
618,16739,0.005646385718137026
1148,2177,0.96952885389328
114,34461,0.9935686588287354
1371,13725,3.8279529690044e-05
124,5310,0.4497343599796295
1038,9685,0.17711636424064636
155,23732,0.999982476234436
1417,6563,0.5349034667015076
1616,35360,0.9995772242546082
940,38100,0.0005811539595015347
389,27699,0.9997430443763733
1405,30382,0.9978402853012085
1245,33852,0.14832822978496552
1047,33433,0.9938902854919434
1408,42912,0.9995836615562439
1379,20224,0.9777987599372864
611,3644,0.9984422326087952
1029,9036,0.013604809530079365
282,20418,0.0056656780652701855
1196,5904,0.9955191612243652
1424,4184,0.012054750695824623
1150,22808,0.9064428210258484
830,37033,0.05402282625436783
1253,38690,0.0009341727709397674
337,64,0.0006652215379290283
455,1587,0.9999542236328125
217,19645,0.344020277261734
139,30517,0.9820877909660339
979,4351,0.013999097980558872
419,39485,0.000677741423714906
1304,33136,0.007366466801613569
462,3094,1.8865701349568553e-05
904,8235,0.3835618495941162
557,3654,0.9999282360076904
19,4162,0.11843445152044296
657,4408,6.425909759855131e-06
382,14495,0.9998418092727661
197,34732,0.00012105250789318234
1259,7385,0.09983966499567032
300,30222,0.8650924563407898
1341,19713,0.01587129570543766
206,25407,9.873447561403736e-05
1104,20100,0.002073942916467786
1410,19309,0.0015876967227086425
1256,16649,0.3315713405609131
268,16122,0.2335664927959442
180,32702,0.9996935129165649
344,32630,0.01657187193632126
1431,37442,0.002036124700680375
1052,4674,0.008099647238850594
632,2466,0.07638092339038849
828,13089,0.6555476784706116
18,32140,0.0018498728750273585
1250,19486,0.0025514340959489346
882,30844,0.07142025977373123
1185,22958,0.03001517988741398
1425,31250,0.08340608328580856
1458,33066,0.975517749786377
549,8628,0.0007024615770205855
1212,4536,0.003826464293524623
1129,19625,0.000469183549284935
