paragraph_id,question_id,prediction
1361,6463,3.1359628337668255e-05
1403,34696,0.9587735533714294
1435,13751,0.0005226921639405191
341,38544,0.9999411106109619
1317,14589,0.809105396270752
412,26912,0.012899120338261127
1282,18076,0.9998728036880493
689,19755,0.00012223600060679018
1455,36313,0.9950900077819824
432,12545,0.09587083756923676
509,537,0.06278226524591446
420,33542,0.18336261808872223
1055,35277,6.919603038113564e-05
942,14974,0.0015687145059928298
78,39272,7.367011858150363e-05
1260,35209,0.9998637437820435
615,4767,0.49026691913604736
1597,2581,0.00029288657242432237
136,10227,0.00012593387509696186
1460,41217,0.14712531864643097
1097,21336,0.9893159866333008
125,42701,0.0010496025206521153
1227,19799,0.03948831558227539
661,6335,0.9024093747138977
985,39900,0.956089973449707
1081,835,0.016797298565506935
195,26152,0.038920819759368896
1449,24396,0.9999514818191528
717,41848,0.17673887312412262
1023,15350,0.005990194156765938
792,23245,0.9937739372253418
594,18936,0.11393792927265167
1168,14974,0.0002284716028952971
190,6238,0.9965991377830505
1145,6887,0.0004878915206063539
940,7322,0.0006475651753135026
807,9173,0.6672832369804382
1106,4426,0.998525083065033
425,11053,4.791064202436246e-05
945,9922,0.8640716671943665
561,33364,0.9937189817428589
594,2217,0.062452562153339386
828,18570,0.9995852112770081
420,20832,0.7909255027770996
162,26407,0.9998544454574585
177,42172,0.9964961409568787
1225,34376,0.000354803167283535
1028,25737,0.4445473253726959
641,32197,0.0006124157225713134
1518,18478,1.1916291441593785e-05
1301,38838,0.052420858293771744
1553,29391,0.0007771853124722838
1431,6069,0.009768582880496979
288,26682,0.6935786008834839
556,27297,0.37099525332450867
127,27543,0.9960874319076538
1044,21111,0.0018064574105665088
1397,6617,0.0001534118055133149
823,2312,0.007325718179345131
320,38070,0.8704999685287476
157,23343,0.004019728396087885
427,19658,0.0007418854511342943
925,19032,0.12841209769248962
1370,31428,0.46832817792892456
87,23879,0.028747564181685448
1538,37148,0.11100351810455322
1558,2668,0.9934273958206177
752,2518,0.0010978506179526448
432,6677,0.04735064134001732
1403,28809,3.9196198486024514e-05
1235,7778,5.1721115596592426e-05
997,26999,0.896155059337616
1365,3116,0.999263346195221
606,33513,0.00012482084275688976
1390,31715,0.966632068157196
1531,13955,3.568996180547401e-05
1237,2861,0.000448302598670125
705,34215,0.9621177911758423
639,30032,0.6319247484207153
344,25818,0.004480263683944941
6,8419,0.0005658764857798815
1436,9410,0.9638477563858032
