paragraph_id,question_id,prediction
1361,6463,8.973160583991557e-05
1403,34696,0.2666512131690979
1435,13751,0.00012703589163720608
341,38544,0.9999552965164185
1317,14589,0.07337895035743713
412,26912,0.009150968864560127
1282,18076,0.37666207551956177
689,19755,4.926759356749244e-05
1455,36313,0.981896162033081
432,12545,0.00017833149468060583
509,537,0.0001485067477915436
420,33542,5.449482341646217e-05
1055,35277,0.0003095011052209884
942,14974,1.2311974387557711e-05
78,39272,0.0018826678860932589
1260,35209,0.9984459280967712
615,4767,0.41030988097190857
1597,2581,2.4850454792613164e-05
136,10227,8.546321623725817e-06
1460,41217,0.17816632986068726
1097,21336,0.9904572367668152
125,42701,0.0800328180193901
1227,19799,0.0003745702269952744
661,6335,0.9996510744094849
985,39900,0.9959486126899719
1081,835,0.009641198441386223
195,26152,0.07044577598571777
1449,24396,0.9991625547409058
717,41848,0.0001774232368916273
1023,15350,6.787298843846656e-06
792,23245,0.999476969242096
594,18936,0.09111743420362473
1168,14974,2.2278454707702622e-05
190,6238,0.9990741014480591
1145,6887,7.715709216427058e-06
940,7322,2.2636468202108517e-05
807,9173,0.951222836971283
1106,4426,0.99819415807724
425,11053,0.00119087437633425
945,9922,0.3355935513973236
561,33364,0.8728600144386292
594,2217,0.00099260697606951
828,18570,0.9995519518852234
420,20832,0.002126566367223859
162,26407,0.9935717582702637
177,42172,0.9996726512908936
1225,34376,0.02344859018921852
1028,25737,0.6470332145690918
641,32197,0.00017892420873977244
1518,18478,3.3504009024909465e-06
1301,38838,0.0007225560839287937
1553,29391,2.4462045985274017e-05
1431,6069,4.1443665395490825e-05
288,26682,0.5460379123687744
556,27297,0.29755741357803345
127,27543,0.9965304732322693
1044,21111,2.8787029805243947e-05
1397,6617,3.794442818616517e-05
823,2312,9.091338142752647e-05
320,38070,0.8040229082107544
157,23343,0.647552490234375
427,19658,0.0002684001810848713
925,19032,0.509835422039032
1370,31428,0.004683549050241709
87,23879,3.7832927773706615e-05
1538,37148,0.0005616974085569382
1558,2668,0.9987310767173767
752,2518,0.023457391187548637
432,6677,0.9072623252868652
1403,28809,8.564957170165144e-06
1235,7778,1.7132668290287256e-05
997,26999,0.8611387014389038
1365,3116,0.9907564520835876
606,33513,9.450601282878779e-06
1390,31715,0.9964509010314941
